Picture_ID,Gender,Race,Ground_Truth_Emotion,qwen_original_predicted,phi_original_predicted,idefics_original_predicted,Qwen_Context_Dependent,Phi_Context_Dependent,Idefics_Context_Dependent,qwen_original_joy,qwen_original_sadness,qwen_original_anger,qwen_original_fear,qwen_original_disgust,qwen_original_surprise,qwen_black_joy,qwen_black_sadness,qwen_black_anger,qwen_black_fear,qwen_black_disgust,qwen_black_surprise,phi_original_joy,phi_original_sadness,phi_original_anger,phi_original_fear,phi_original_disgust,phi_original_surprise,phi_black_joy,phi_black_sadness,phi_black_anger,phi_black_fear,phi_black_disgust,phi_black_surprise,idefics_original_joy,idefics_original_sadness,idefics_original_anger,idefics_original_fear,idefics_original_disgust,idefics_original_surprise,idefics_black_joy,idefics_black_sadness,idefics_black_anger,idefics_black_fear,idefics_black_disgust,idefics_black_surprise,qwen_original_confidence,qwen_black_confidence,phi_original_confidence,phi_black_confidence,idefics_original_confidence,idefics_black_confidence,Qwen_Context_Shift,Phi_Context_Shift,Idefics_Context_Shift,Qwen_Accuracy,Phi_Accuracy,Idefics_Accuracy,MME_Score,qwen_black_predicted,phi_black_predicted,idefics_black_predicted
IMG_1451,Male,Latino,disgust,sadness,joy,sadness,No,No,No,3,78,2,1,10,6,3,88,2,3,2,2,77,3,6,13,0,1,92,1,0,6,0,1,4,71,2,16,6,1,2,64,5,5,15,9,78,88,77,92,71,64,0,0,0,0,0,0,0,sadness,joy,sadness
IMG_1452,Female,Caucasian White,fear,surprise,anger,joy,No,No,No,0,12,6,8,10,64,0,1,4,1,12,82,4,4,72,10,2,8,8,3,83,5,0,1,63,6,6,2,16,7,92,6,0,2,0,0,64,82,72,83,63,92,0,0,0,0,0,0,0,surprise,anger,joy
IMG_1453,Male,East Asian,disgust,surprise,joy,disgust,No,No,Yes,2,6,6,6,5,75,1,1,13,1,1,83,61,10,6,20,2,1,87,4,1,4,1,3,10,5,0,7,76,2,5,1,10,78,5,1,75,83,61,87,76,78,0,0,1,0,0,1,0,surprise,joy,fear
IMG_1454,Male,East Asian,joy,joy,joy,joy,No,No,Yes,92,0,3,1,1,3,79,7,1,4,6,3,90,3,2,3,2,0,92,1,0,1,0,6,97,0,1,1,0,1,6,7,4,79,0,4,92,79,90,92,97,79,0,0,1,1,1,1,1,joy,joy,fear
IMG_1455,Female,Caucasian White,joy,joy,joy,joy,No,No,No,79,1,7,6,1,6,83,0,4,3,9,1,98,0,1,1,0,0,94,0,1,1,4,0,80,12,3,1,3,1,87,3,3,6,0,1,79,83,98,94,80,87,0,0,0,1,1,1,1,joy,joy,joy
IMG_1456,Male,Black American,sadness,sadness,sadness,sadness,No,No,No,1,97,1,0,1,0,4,86,1,3,2,4,4,84,2,3,4,3,11,79,2,3,4,1,1,99,0,0,0,0,7,78,2,3,3,7,97,86,84,79,99,78,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_1457,Male,East Asian,sadness,sadness,sadness,sadness,No,No,Yes,3,95,1,1,0,0,1,77,11,3,1,7,2,97,0,1,0,0,1,79,1,4,5,10,1,79,3,6,4,7,3,7,3,1,78,8,95,77,97,79,79,78,0,0,1,1,1,1,1,sadness,sadness,disgust
IMG_1458,Male,South Asian,surprise,sadness,disgust,fear,No,No,Yes,1,86,1,4,2,6,0,64,1,6,14,15,7,4,1,6,75,7,1,5,0,1,90,3,2,1,12,76,3,6,74,1,6,6,2,11,86,64,75,90,76,74,0,0,1,0,0,0,0,sadness,disgust,joy
IMG_1459,Male,Black American,anger,anger,joy,disgust,Yes,No,Yes,3,1,87,3,6,0,6,2,5,2,83,2,88,2,1,4,3,2,92,1,1,1,2,3,4,10,0,2,82,2,3,0,94,1,0,2,87,83,88,92,82,94,1,0,1,1,0,0,0,disgust,joy,anger
IMG_1460,Male,South Asian,anger,fear,anger,sadness,No,No,No,3,2,0,64,0,31,0,2,9,86,0,3,7,9,76,0,5,3,1,2,82,3,9,3,2,91,1,2,1,3,2,77,1,1,2,17,64,86,76,82,91,77,0,0,0,0,1,0,1,fear,anger,sadness
IMG_1461,Male,East Asian,fear,anger,fear,anger,No,No,No,0,1,60,8,22,9,7,1,63,9,6,14,8,4,4,76,8,0,3,4,9,75,4,5,4,5,64,17,6,4,0,2,84,6,1,7,60,63,76,75,64,84,0,0,0,0,1,0,0,anger,fear,anger
IMG_1462,Female,East Asian,surprise,joy,sadness,fear,No,Yes,No,94,1,0,4,0,1,91,-1,1,5,1,3,2,86,3,2,2,5,2,7,1,60,20,10,1,5,0,93,0,1,0,28,5,60,6,1,94,91,86,60,93,60,0,1,0,0,0,0,0,joy,fear,fear
IMG_1463,Male,Black American,anger,joy,anger,anger,No,No,No,62,9,2,9,13,5,68,5,1,10,15,1,4,12,80,1,2,1,0,1,90,2,2,5,0,3,87,7,1,2,4,5,80,1,2,8,62,68,80,90,87,80,0,0,0,0,1,1,1,joy,anger,anger
IMG_1464,Male,Black American,disgust,joy,fear,disgust,No,No,No,94,1,1,0,1,3,93,2,2,3,0,0,4,0,3,92,0,1,3,2,1,91,1,2,2,3,3,3,88,1,1,3,1,1,93,1,94,93,92,91,88,93,0,0,0,0,0,1,0,joy,fear,disgust
IMG_1465,Male,Latino,disgust,fear,surprise,anger,No,No,No,6,1,1,89,0,3,4,1,1,91,1,2,5,2,2,3,6,82,12,3,4,2,7,72,1,2,83,1,13,0,7,4,71,3,3,12,89,91,82,72,83,71,0,0,0,0,0,0,0,fear,surprise,anger
IMG_1466,Male,Latino,anger,anger,anger,disgust,No,No,Yes,1,1,77,11,3,7,-1,1,91,4,3,2,8,1,79,4,3,5,2,5,89,0,3,1,3,5,1,11,68,12,1,0,5,91,1,2,77,91,79,89,68,91,0,0,1,1,1,0,1,anger,anger,fear
IMG_1467,Male,South Asian,sadness,sadness,sadness,sadness,No,No,Yes,4,84,0,5,3,4,3,76,14,1,1,5,0,92,3,2,2,1,-1,84,3,4,5,5,1,96,0,1,2,0,66,1,0,6,2,25,84,76,92,84,96,66,0,0,1,1,1,1,1,sadness,sadness,joy
IMG_1468,Female,Black American,surprise,joy,fear,sadness,No,Yes,No,94,1,0,1,2,2,92,4,3,1,0,0,10,3,1,77,6,3,1,3,4,7,78,7,4,66,10,1,13,6,13,64,3,3,12,5,94,92,77,78,66,64,0,1,0,0,0,0,0,joy,disgust,sadness
IMG_1469,Male,Caucasian White,sadness,sadness,sadness,sadness,No,No,No,1,84,0,4,5,6,9,78,1,7,4,1,3,84,0,0,8,5,0,90,1,1,7,1,1,99,0,0,0,0,0,97,1,0,1,1,84,78,84,90,99,97,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_1470,Male,Caucasian White,fear,surprise,anger,sadness,No,No,No,3,6,1,1,1,88,0,1,4,2,3,90,2,13,71,7,0,7,0,1,93,2,2,2,5,63,4,10,4,14,11,80,4,4,0,1,88,90,71,93,63,80,0,0,0,0,0,0,0,surprise,anger,sadness
IMG_1471,Male,Latino,disgust,sadness,surprise,surprise,No,No,No,1,94,2,1,1,1,3,83,0,0,5,9,5,9,9,1,6,70,1,4,6,0,4,85,13,5,9,4,7,62,1,2,1,1,21,74,94,83,70,85,62,74,0,0,0,0,0,0,0,sadness,surprise,surprise
IMG_1472,Male,East Asian,surprise,anger,joy,disgust,No,No,Yes,1,7,91,0,1,0,3,1,94,1,1,0,71,4,13,8,3,1,89,3,2,1,2,3,0,2,3,4,91,0,66,5,3,2,5,19,91,94,71,89,91,66,0,0,1,0,0,0,0,anger,joy,joy
IMG_1473,Male,Latino,anger,anger,anger,disgust,No,Yes,Yes,4,0,91,1,3,1,0,0,100,0,0,0,5,0,93,0,1,1,2,3,3,0,90,2,2,3,2,1,90,2,5,2,85,1,6,1,91,100,93,90,90,85,0,1,1,1,1,0,1,anger,disgust,anger
IMG_1474,Male,East Asian,surprise,anger,fear,disgust,No,No,Yes,3,16,73,3,3,2,0,2,93,3,2,0,14,5,3,68,1,9,5,0,6,86,1,2,8,16,8,2,61,5,2,0,0,0,0,98,73,93,68,86,61,98,0,0,1,0,0,0,0,anger,fear,surprise
IMG_1475,Female,South Asian,joy,joy,joy,joy,No,No,Yes,87,0,5,7,0,1,95,1,1,0,2,1,82,0,10,4,1,3,91,1,0,1,6,1,80,11,3,2,0,4,2,17,1,4,70,6,87,95,82,91,80,70,0,0,1,1,1,1,1,joy,joy,disgust
IMG_1476,Male,Black American,joy,joy,joy,joy,No,No,No,90,3,0,0,5,2,98,0,0,1,1,0,90,1,4,1,4,0,84,2,3,1,7,3,94,1,3,1,0,1,92,0,6,1,1,0,90,98,90,84,94,92,0,0,0,1,1,1,1,joy,joy,joy
IMG_1477,Female,Latino,anger,anger,joy,anger,No,No,No,0,2,94,0,1,3,0,3,90,2,1,4,80,4,0,1,0,15,90,2,3,1,1,3,2,6,76,3,5,8,1,1,88,1,4,5,94,90,80,90,76,88,0,0,0,1,0,1,1,anger,joy,anger
IMG_1478,Male,Latino,joy,joy,joy,joy,No,No,No,100,0,0,0,0,0,82,6,8,1,2,1,86,2,3,8,1,0,86,3,9,1,1,0,77,2,12,3,5,1,77,1,6,11,4,1,100,82,86,86,77,77,0,0,0,1,1,1,1,joy,joy,joy
IMG_1479,Female,East Asian,sadness,sadness,sadness,sadness,No,No,Yes,1,97,0,0,1,1,1,98,0,0,1,0,1,90,1,0,7,1,1,88,0,4,4,3,4,76,16,1,0,3,1,1,14,15,4,65,97,98,90,88,76,65,0,0,1,1,1,1,1,sadness,sadness,surprise
IMG_1480,Female,East Asian,surprise,disgust,anger,sadness,No,No,Yes,3,18,4,4,60,11,4,4,3,15,70,4,0,1,84,1,4,10,8,6,64,11,9,2,4,90,2,1,2,1,92,1,4,2,1,0,60,70,84,64,90,92,0,0,1,0,0,0,0,disgust,anger,joy
IMG_1481,Male,South Asian,surprise,fear,fear,joy,Yes,No,Yes,1,15,4,64,4,12,6,83,6,1,2,2,12,1,3,77,2,5,2,4,1,78,3,12,78,5,4,4,0,9,11,0,2,9,72,6,64,83,77,78,78,72,1,0,1,0,0,0,0,sadness,fear,disgust
IMG_1482,Male,Latino,disgust,fear,anger,surprise,No,No,No,3,1,1,92,1,2,2,1,7,86,4,0,2,0,87,5,0,6,8,2,79,3,3,5,2,11,10,5,2,70,18,0,1,6,6,69,92,86,87,79,70,69,0,0,0,0,0,0,0,fear,anger,surprise
IMG_1483,Female,Latino,sadness,sadness,sadness,sadness,No,No,Yes,4,82,6,4,1,3,3,80,12,1,3,1,1,88,1,1,4,5,4,91,1,1,1,2,3,91,3,2,1,0,86,4,4,1,1,4,82,80,88,91,91,86,0,0,1,1,1,1,1,sadness,sadness,joy
IMG_1484,Female,Latino,fear,sadness,disgust,anger,No,No,No,26,61,5,3,4,1,6,66,2,9,2,15,8,4,9,12,66,1,21,8,1,6,62,2,3,6,81,3,6,1,15,4,67,4,5,5,61,66,66,62,81,67,0,0,0,0,0,0,0,sadness,disgust,anger
IMG_1485,Male,Latino,joy,joy,joy,joy,No,No,No,92,0,0,7,1,0,92,2,3,1,1,1,96,1,1,0,1,1,82,3,6,2,1,6,84,1,1,2,3,9,92,2,2,0,0,4,92,92,96,82,84,92,0,0,0,1,1,1,1,joy,joy,joy
IMG_1486,Female,South Asian,fear,surprise,disgust,surprise,No,Yes,No,2,3,3,11,10,71,3,9,1,17,2,68,4,2,3,3,86,2,19,1,5,8,4,63,0,17,1,6,6,70,5,2,23,1,2,67,71,68,86,63,70,67,0,1,0,0,0,0,0,surprise,surprise,surprise
IMG_1487,Female,East Asian,fear,anger,disgust,surprise,No,No,No,15,11,64,5,4,1,12,3,66,5,7,7,6,0,1,10,82,1,12,12,1,12,60,3,8,1,5,2,13,71,9,10,1,2,18,60,64,66,82,60,71,60,0,0,0,0,0,0,0,anger,disgust,surprise
IMG_1488,Female,Latino,fear,fear,joy,joy,No,No,Yes,3,7,5,78,6,1,1,1,0,93,0,5,75,3,8,2,4,8,87,0,5,5,2,1,90,0,3,1,3,3,7,1,71,6,3,12,78,93,75,87,90,71,0,0,1,1,0,0,0,fear,joy,anger
IMG_1489,Male,Black American,anger,sadness,anger,fear,No,No,No,2,83,6,5,1,3,8,84,4,1,0,3,4,6,75,2,8,5,0,1,95,2,1,1,6,3,9,70,8,4,1,3,8,83,2,3,83,84,75,95,70,83,0,0,0,0,1,0,1,sadness,anger,fear
IMG_1490,Female,Caucasian White,fear,joy,joy,anger,No,No,No,61,27,4,1,0,7,86,2,3,1,5,3,88,5,0,3,2,2,62,4,9,11,8,6,3,11,75,3,3,5,5,0,89,2,3,1,61,86,88,62,75,89,0,0,0,0,0,0,0,joy,joy,anger
IMG_1491,Male,Latino,sadness,sadness,sadness,sadness,No,No,No,1,97,0,0,1,1,1,84,13,1,1,0,14,75,5,2,2,2,1,99,0,0,0,0,0,93,2,0,5,0,1,95,0,1,0,3,97,84,75,99,93,95,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_1492,Male,Black American,anger,joy,anger,sadness,No,Yes,No,78,1,8,9,2,2,65,2,20,1,4,8,2,3,89,2,2,2,4,5,1,12,66,12,8,70,7,3,3,9,0,73,2,13,7,5,78,65,89,66,70,73,0,1,0,0,1,0,0,joy,disgust,sadness
IMG_1493,Female,Latino,joy,joy,joy,joy,No,No,No,90,1,4,0,1,4,98,0,1,1,0,0,89,5,1,2,1,2,84,7,0,5,3,1,81,0,4,8,3,4,92,0,0,1,1,6,90,98,89,84,81,92,0,0,0,1,1,1,1,joy,joy,joy
IMG_1494,Female,South Asian,surprise,disgust,anger,fear,No,No,Yes,1,6,3,2,85,3,5,3,1,3,86,2,11,0,84,3,1,1,4,2,76,11,5,2,0,4,2,88,2,4,2,1,80,4,11,2,85,86,84,76,88,80,0,0,1,0,0,0,0,disgust,anger,anger
IMG_1495,Male,Black American,fear,surprise,surprise,fear,No,No,Yes,0,9,3,18,1,69,7,4,4,5,2,78,8,3,11,12,1,65,8,7,3,3,17,62,3,2,2,86,3,4,1,91,1,5,2,0,69,78,65,62,86,91,0,0,1,0,0,1,0,surprise,surprise,sadness
IMG_1496,Male,South Asian,fear,sadness,sadness,anger,No,No,No,10,72,10,1,5,2,5,72,4,10,2,7,4,85,6,1,1,3,3,93,0,1,0,3,-1,2,87,2,2,8,3,3,90,0,1,3,72,72,85,93,87,90,0,0,0,0,0,0,0,sadness,sadness,anger
IMG_1497,Male,Latino,surprise,surprise,disgust,disgust,No,No,No,0,1,8,5,3,83,5,1,6,3,2,83,1,3,5,1,89,1,1,2,1,1,94,1,0,9,0,1,89,1,1,3,1,0,89,6,83,83,89,94,89,89,0,0,0,1,0,0,0,surprise,disgust,disgust
IMG_1498,Female,East Asian,surprise,fear,anger,sadness,No,No,Yes,-1,6,2,83,4,6,4,3,12,80,1,0,8,4,61,9,3,15,3,6,76,4,2,9,4,92,0,1,0,3,2,13,1,76,1,7,83,80,61,76,92,76,0,0,1,0,0,0,0,fear,anger,fear
IMG_1499,Male,Caucasian White,fear,disgust,joy,anger,No,No,No,6,5,12,12,62,3,1,9,0,8,79,3,92,2,3,0,0,3,77,0,6,2,6,9,5,1,92,1,0,1,20,2,70,2,0,6,62,79,92,77,92,70,0,0,0,0,0,0,0,disgust,joy,anger
IMG_1500,Female,Caucasian White,joy,joy,joy,joy,No,Yes,No,98,0,0,1,1,0,76,3,5,0,1,15,100,0,0,0,0,0,2,1,4,7,9,77,90,0,1,2,4,3,94,1,0,1,1,3,98,76,100,77,90,94,0,1,0,1,1,1,1,joy,surprise,joy
IMG_1501,Male,Black American,sadness,sadness,sadness,sadness,No,No,No,0,79,2,13,2,4,5,83,3,0,7,2,3,82,2,4,2,7,6,79,6,0,1,8,6,86,7,0,0,1,3,85,3,4,0,5,79,83,82,79,86,85,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_1502,Male,South Asian,anger,sadness,anger,anger,No,No,No,6,73,1,15,2,3,2,83,7,3,3,2,6,7,78,3,5,1,8,4,75,1,6,6,1,1,89,0,7,2,2,1,77,13,5,2,73,83,78,75,89,77,0,0,0,0,1,1,1,sadness,anger,anger
IMG_1503,Male,Black American,surprise,fear,joy,sadness,No,Yes,Yes,6,4,11,75,1,3,0,4,1,90,4,1,89,1,4,2,1,3,6,17,6,5,65,1,12,78,4,2,1,3,4,8,66,2,14,6,75,90,89,65,78,66,0,1,1,0,0,0,0,fear,disgust,anger
IMG_1504,Male,South Asian,disgust,fear,disgust,sadness,No,No,No,1,3,4,81,8,3,4,2,6,78,4,6,1,0,0,0,99,0,1,4,3,11,80,1,3,60,16,2,14,5,1,81,9,1,7,1,81,78,99,80,60,81,0,0,0,0,1,0,0,fear,disgust,sadness
IMG_1505,Female,Latino,surprise,sadness,fear,disgust,No,No,No,9,75,3,5,7,1,9,81,2,1,5,2,1,1,4,84,9,1,1,3,2,88,5,1,4,1,1,4,89,1,2,5,25,1,67,0,75,81,84,88,89,67,0,0,0,0,0,0,0,sadness,fear,disgust
IMG_1506,Male,Latino,fear,sadness,surprise,surprise,No,Yes,Yes,9,77,2,2,7,3,2,87,6,3,2,0,5,0,3,1,9,82,0,0,1,98,0,1,3,18,9,3,5,62,0,11,13,3,60,13,77,87,82,98,62,60,0,1,1,0,0,0,0,sadness,fear,disgust
IMG_1507,Female,East Asian,fear,disgust,surprise,sadness,No,Yes,Yes,2,0,7,1,77,13,0,2,12,3,80,3,1,2,1,0,3,93,2,0,15,6,76,1,6,74,15,1,4,0,0,2,5,8,4,81,77,80,93,76,74,81,0,1,1,0,0,0,0,disgust,disgust,surprise
IMG_1508,Female,Black American,disgust,sadness,joy,anger,No,No,No,12,81,1,1,3,2,2,84,4,4,1,5,74,8,5,6,5,2,69,5,6,5,13,2,3,4,88,1,3,1,3,2,85,1,7,2,81,84,74,69,88,85,0,0,0,0,0,0,0,sadness,joy,anger
IMG_1509,Male,South Asian,anger,joy,anger,anger,No,No,No,71,2,4,5,10,8,88,4,3,0,1,4,0,1,92,4,2,1,-1,1,85,7,4,4,1,1,98,0,0,0,3,2,81,10,1,3,71,88,92,85,98,81,0,0,0,0,1,1,1,joy,anger,anger
IMG_1510,Female,Black American,disgust,surprise,fear,surprise,No,No,Yes,3,19,1,2,3,72,1,0,1,2,2,94,2,9,9,64,8,8,1,5,1,84,6,3,9,5,4,4,0,78,3,5,81,8,2,1,72,94,64,84,78,81,0,0,1,0,0,0,0,surprise,fear,anger
IMG_1511,Female,Caucasian White,anger,joy,joy,anger,No,No,Yes,92,2,2,1,1,2,72,9,7,5,2,5,85,4,2,0,7,2,85,2,4,5,2,2,1,2,87,1,5,4,3,19,1,12,65,0,92,72,85,85,87,65,0,0,1,0,0,1,0,joy,joy,disgust
IMG_1512,Female,East Asian,disgust,surprise,joy,sadness,No,No,No,6,1,3,2,4,84,0,3,12,3,11,71,61,12,12,2,7,6,93,2,2,1,0,2,16,65,9,5,2,3,1,76,17,2,1,3,84,71,61,93,65,76,0,0,0,0,0,0,0,surprise,joy,sadness
IMG_1513,Female,Caucasian White,sadness,sadness,sadness,sadness,No,No,No,9,79,2,1,7,2,-1,92,3,3,1,2,2,93,2,1,0,2,3,92,0,4,0,1,1,84,1,3,4,7,6,89,0,1,3,1,79,92,93,92,84,89,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_1514,Male,Caucasian White,anger,surprise,anger,anger,No,No,Yes,0,3,1,1,2,93,6,9,0,2,6,77,1,1,98,0,0,0,1,2,95,1,0,1,1,7,83,1,6,2,1,1,1,1,4,92,93,77,98,95,83,92,0,0,1,0,1,1,1,surprise,anger,surprise
IMG_1515,Male,Latino,sadness,sadness,sadness,sadness,No,No,No,7,80,7,4,1,1,2,76,9,2,9,2,1,97,0,0,0,2,0,95,1,2,0,2,2,85,5,3,0,5,1,77,8,2,5,7,80,76,97,95,85,77,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_1516,Male,Black American,joy,joy,joy,joy,No,No,No,95,1,0,1,2,1,99,1,0,0,0,0,90,3,1,3,2,1,83,2,5,1,6,3,93,1,1,2,1,2,89,2,2,2,1,4,95,99,90,83,93,89,0,0,0,1,1,1,1,joy,joy,joy
IMG_1517,Male,South Asian,anger,fear,disgust,anger,No,Yes,No,17,2,4,71,3,3,6,0,4,64,11,15,2,17,5,6,62,8,9,3,86,1,1,0,0,1,89,5,2,3,1,4,91,0,1,3,71,64,62,86,89,91,0,1,0,0,0,1,1,fear,anger,anger
IMG_1518,Female,East Asian,fear,anger,fear,anger,No,No,Yes,5,0,84,5,6,0,0,3,79,11,5,2,5,9,4,80,0,2,5,0,2,86,2,5,7,3,78,2,3,7,0,74,15,5,4,2,84,79,80,86,78,74,0,0,1,0,1,0,0,anger,fear,sadness
IMG_1519,Male,Caucasian White,fear,anger,surprise,surprise,No,Yes,Yes,3,0,80,14,1,2,1,15,73,5,2,4,12,2,2,6,18,60,2,81,4,2,9,2,2,8,1,2,1,86,1,1,1,97,0,0,80,73,60,81,86,97,0,1,1,0,0,0,0,anger,sadness,fear
IMG_1520,Male,East Asian,sadness,sadness,sadness,sadness,No,No,Yes,2,79,4,8,3,4,3,87,4,4,1,1,1,95,1,0,2,1,1,94,2,0,2,1,0,86,2,1,6,5,2,19,5,1,0,73,79,87,95,94,86,73,0,0,1,1,1,1,1,sadness,sadness,surprise
IMG_1521,Male,South Asian,anger,anger,anger,fear,No,No,Yes,1,1,97,0,0,1,7,3,78,1,10,1,0,2,87,8,2,1,1,4,91,1,1,2,0,5,9,71,9,6,2,1,3,0,91,3,97,78,87,91,71,91,0,0,1,1,1,0,1,anger,anger,disgust
IMG_1522,Female,Black American,fear,disgust,fear,joy,No,No,Yes,12,11,8,2,65,2,0,2,0,12,84,2,1,0,6,88,2,3,1,1,3,87,6,2,82,7,6,1,3,1,4,0,1,78,9,8,65,84,88,87,82,78,0,0,1,0,1,0,0,disgust,fear,fear
IMG_1523,Female,Black American,surprise,anger,joy,anger,Yes,Yes,No,8,1,77,3,2,9,14,0,4,78,0,4,87,1,6,1,4,1,12,6,64,3,11,4,0,19,70,5,3,3,4,0,83,9,2,2,77,78,87,64,70,83,1,1,0,0,0,0,0,fear,anger,anger
IMG_1524,Male,South Asian,disgust,surprise,surprise,disgust,No,No,No,0,6,10,12,5,67,2,10,4,5,18,61,13,5,14,2,5,61,6,12,4,2,0,76,3,1,2,1,88,5,1,18,0,1,79,1,67,61,61,76,88,79,0,0,0,0,0,1,0,surprise,surprise,disgust
IMG_1525,Male,South Asian,joy,joy,joy,joy,No,No,No,76,3,2,6,4,9,93,6,1,0,0,0,89,3,2,6,0,0,78,5,3,3,8,3,78,1,5,9,1,6,75,0,4,4,8,9,76,93,89,78,78,75,0,0,0,1,1,1,1,joy,joy,joy
IMG_1526,Female,Caucasian White,joy,joy,joy,joy,No,No,No,83,7,4,4,2,0,85,1,5,4,4,1,84,2,2,5,2,5,80,5,0,6,8,1,75,3,10,1,10,1,96,0,1,1,0,2,83,85,84,80,75,96,0,0,0,1,1,1,1,joy,joy,joy
IMG_1527,Male,Latino,anger,anger,anger,joy,No,No,No,6,6,84,2,2,0,1,0,92,5,2,0,4,3,87,4,1,1,12,1,75,1,9,2,71,3,1,15,4,6,79,2,6,10,3,0,84,92,87,75,71,79,0,0,0,1,1,0,1,anger,anger,joy
IMG_1528,Male,Caucasian White,disgust,joy,disgust,anger,No,No,Yes,85,3,7,0,3,2,90,3,1,1,0,5,1,11,3,1,83,1,2,0,0,1,97,0,4,12,60,3,2,19,1,12,0,72,15,0,85,90,83,97,60,72,0,0,1,0,1,0,0,joy,disgust,fear
IMG_1529,Female,Latino,surprise,disgust,surprise,joy,No,No,No,5,6,4,8,76,1,5,6,0,5,79,5,0,2,1,1,8,88,0,1,1,2,0,96,61,9,1,15,3,11,90,0,6,3,0,1,76,79,88,96,61,90,0,0,0,0,1,0,0,disgust,surprise,joy
IMG_1530,Male,East Asian,sadness,sadness,sadness,sadness,No,No,No,1,97,0,2,0,0,15,75,4,0,2,4,16,77,1,5,0,1,1,98,0,0,1,0,9,82,5,1,0,3,8,87,1,2,2,0,97,75,77,98,82,87,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_1531,Male,Black American,disgust,sadness,disgust,fear,No,Yes,No,3,72,5,12,2,6,1,89,1,2,6,1,0,0,0,0,100,0,1,4,63,1,30,1,5,7,19,61,5,3,21,6,2,61,8,2,72,89,100,63,61,61,0,1,0,0,1,0,0,sadness,anger,fear
IMG_1532,Female,Caucasian White,anger,disgust,surprise,surprise,No,Yes,No,2,7,3,3,82,3,8,0,3,2,82,5,11,1,1,2,9,76,14,73,2,10,1,0,7,4,1,6,8,74,1,2,9,2,1,85,82,82,76,73,74,85,0,1,0,0,0,0,0,disgust,sadness,surprise
IMG_1533,Female,Caucasian White,fear,joy,anger,surprise,No,No,Yes,87,3,5,4,0,1,63,4,3,1,10,19,0,1,77,13,2,7,7,3,66,9,5,10,6,2,12,0,2,78,72,1,9,5,5,8,87,63,77,66,78,72,0,0,1,0,0,0,0,joy,anger,joy
IMG_1534,Female,Latino,fear,disgust,joy,sadness,No,No,Yes,1,4,1,15,72,7,0,1,1,3,93,2,65,8,5,9,3,10,85,6,6,1,1,1,1,94,2,2,1,0,5,6,8,80,0,1,72,93,65,85,94,80,0,0,1,0,0,0,0,disgust,joy,fear
IMG_1535,Female,Black American,anger,anger,disgust,anger,Yes,No,Yes,2,17,79,0,1,1,18,6,6,0,1,69,5,2,3,1,89,0,3,4,18,12,60,3,0,1,99,0,0,0,8,61,1,7,1,22,79,69,89,60,99,61,1,0,1,1,0,1,1,surprise,disgust,sadness
IMG_1536,Male,Black American,disgust,sadness,anger,surprise,No,No,Yes,5,62,15,4,10,4,3,80,3,11,2,1,1,6,70,4,11,8,11,3,68,6,1,11,4,1,8,5,19,63,0,2,4,91,2,1,62,80,70,68,63,91,0,0,1,0,0,0,0,sadness,anger,fear
IMG_1537,Female,South Asian,sadness,sadness,sadness,sadness,No,No,No,0,100,0,0,0,0,1,94,0,1,0,4,5,94,0,0,1,0,2,81,7,8,2,0,1,98,1,0,0,0,8,83,4,1,3,1,100,94,94,81,98,83,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_1538,Female,East Asian,disgust,sadness,fear,sadness,No,No,No,1,79,13,6,0,1,9,81,1,1,1,7,3,4,9,75,3,6,5,3,10,78,3,1,2,71,2,4,6,15,10,70,6,1,12,1,79,81,75,78,71,70,0,0,0,0,0,0,0,sadness,fear,sadness
IMG_1539,Female,East Asian,disgust,joy,disgust,anger,No,No,Yes,76,6,1,4,6,7,68,2,5,19,0,6,0,1,0,1,98,0,1,4,0,2,93,0,0,1,86,2,4,7,9,0,3,8,77,3,76,68,98,93,86,77,0,0,1,0,1,0,0,joy,disgust,disgust
IMG_1540,Male,Latino,joy,joy,joy,joy,No,No,Yes,90,6,1,1,0,2,81,7,2,1,5,4,83,13,1,1,1,1,91,1,1,1,2,4,93,1,1,0,2,3,1,8,2,73,10,6,90,81,83,91,93,73,0,0,1,1,1,1,1,joy,joy,fear
IMG_1541,Male,Caucasian White,anger,fear,surprise,surprise,No,No,Yes,0,1,6,76,16,1,9,6,2,79,1,3,0,13,11,1,0,75,0,4,9,1,5,81,6,2,11,0,9,72,2,67,6,14,1,10,76,79,75,81,72,67,0,0,1,0,0,0,0,fear,surprise,sadness
IMG_1542,Female,South Asian,sadness,sadness,sadness,sadness,No,Yes,No,2,81,4,7,0,6,3,76,1,3,10,7,6,81,2,2,2,7,76,2,3,10,4,5,4,86,3,1,5,1,2,89,2,2,5,0,81,76,81,76,86,89,0,1,0,1,1,1,1,sadness,joy,sadness
